HS2,HS2 ID,HS4,HS4 ID,HS6,HS6 ID,Section,Section ID,Trade Value,Year
Iron & steel,1572,Scrap Iron,157204,Waste from the mechanical working of iron or steel ne,15720441,Metals,15,23155196,2020
Iron & steel,1572,Scrap Iron,157204,"Ferrous waste or scrap, nes",15720449,Metals,15,313176848,2020
Iron & steel,1572,Scrap Iron,157204,"Remelting scrap ingots, of iron or steel",15720450,Metals,15,1353858,2020
Iron & steel,1572,Iron Powder,157205,Granules of pig iron or spiegeleisen,15720510,Metals,15,10007140,2020
Iron & steel,1572,Iron Powder,157205,"Powders, alloy steel",15720521,Metals,15,17971463,2020
Iron & steel,1572,Iron Powder,157205,"Powders, iron or steel, other than alloy",15720529,Metals,15,12573947,2020
Iron & steel,1572,Iron Ingots,157206,"Iron or non-alloy steel in ingots, <99.94% iron",15720610,Metals,15,122401,2020
Iron & steel,1572,Iron Ingots,157206,"Iron or non-alloy steel, primary nes, <99.94% iron",15720690,Metals,15,3193008,2020
Iron & steel,1572,Semi-Finished Iron,157207,"Rectangular iron or non-alloy steel bars, <.25%C, width< twice thicknes",15720711,Metals,15,5069359,2020
Iron & steel,1572,Semi-Finished Iron,157207,"Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes",15720712,Metals,15,14464837,2020
Iron & steel,1572,Semi-Finished Iron,157207,"Semi-finished product, iron or non-alloy steel <0.25%C, nes",15720719,Metals,15,3794016,2020
Iron & steel,1572,Semi-Finished Iron,157207,"Semi-finished product, iron or non-alloy steel >0.25%C",15720720,Metals,15,839512,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Hot-Rolled with Patterns, Wide Coils",15720810,Metals,15,2627144,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Thick, Hot-Rolled & Pickled, Wide Coils",15720825,Metals,15,16612146,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Medium Thickness, Hot-Rolled & Pickled, Wide Coils",15720826,Metals,15,43056241,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Thin, Hot-Rolled & Pickled, Wide Coils",15720827,Metals,15,49423361,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Very Thick, Hot-Rolled, Wide Coils",15720836,Metals,15,13194760,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Thick, Hot-Rolled, Wide Coils",15720837,Metals,15,39244762,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Medium Thickness, Hot-Rolled, Wide Coils",15720838,Metals,15,59467003,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Thin, Hot-Rolled, Wide Coils",15720839,Metals,15,125642279,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Hot-Rolled with Patterns, Wide",15720840,Metals,15,6675146,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Very Thick, Hot-Rolled, Wide",15720851,Metals,15,147471879,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Thick, Hot-Rolled, Wide",15720852,Metals,15,91337859,2020
Iron & steel,1572,Hot-Rolled Iron,157208,"Iron/Steel Sheets: Medium Thickness, Hot-Rolled, Wide",15720853,Metals,15,22584707,2020
